i_load,i_grid,i_ibr_potential,ibr_active,i_fault,is_pickup_target,tms_target
549.3836686149202,3049.5352498635675,1351.8378703002795,1,4401.3731201638475,714.1987691993963,0.06614231887001054
776.1091868188645,5095.016977406857,1093.0938026980198,1,6188.1107801048765,1008.9419428645239,0.06596518253109536
774.9945271105659,3252.9578644358317,482.5548447693118,0,3252.9578644358317,968.7431588882073,0.05254768454727593
744.6427574052999,7489.107198699616,704.0436843270766,0,7489.107198699616,930.8034467566249,0.09125341186454725
558.7070263328932,3330.5476653502037,320.08675331926145,1,3650.634418669465,726.3191342327611,0.058607898583584325
1029.4093823754251,4491.0907251667395,553.9972439848481,0,4491.0907251667395,1286.7617279692813,0.05424522890775916
306.9528826249793,2720.613003744817,1128.9432289454999,1,3849.556232690317,399.03874741247307,0.08281489668661315
704.8420676617446,6700.033299532071,1043.9226624576534,1,7743.9559619897245,916.2946879602681,0.07787638259866835
828.4108065576329,4362.172378004362,490.45787738781473,1,4852.630255392177,1076.934048524923,0.054581937656286314
393.1062772716326,7274.02363356167,1253.7405921328618,0,7274.02363356167,491.3828465895408,0.11866223501943168
773.5627830518504,7881.7099015498425,326.2607600895115,1,8207.970661639354,1005.6316179674055,0.07657828406802045
686.6198330958614,4109.459230568746,1345.2719189264385,1,5454.731149495185,892.6057830246199,0.06583060537107038
1096.354322598573,3823.1970056442233,642.7593414183275,1,4465.956347062551,1425.2606193781448,0.05
612.8246026987272,3473.4658266666825,1074.4213992237626,1,4547.887225890445,796.6719835083453,0.06330983170615184
613.204072428741,5798.200477483777,515.2922358578455,0,5798.200477483777,766.5050905359262,0.08849843441975812
686.6314775184954,4088.3110417206844,462.51456071623545,1,4550.82560243692,892.6209207740441,0.059133059569125526
761.9322876954825,5448.642638775616,786.3890085275164,1,6235.031647303133,990.5119740041273,0.06692791142519003
1070.6016580538324,4848.563509864123,1409.1985144450346,1,6257.762024309158,1391.7821554699822,0.05450224889821149
930.6611604656355,4650.222359963349,930.458064414563,0,4650.222359963349,1163.3264505820443,0.06021470775022146
899.1989001753051,2944.577592357481,910.4741330020719,0,2944.577592357481,1123.9986252191313,0.05
1113.2967759392354,4746.663721334382,1363.5499836381493,1,6110.213704972532,1447.285808721006,0.05218629472227327
792.6011563630649,3860.2733096987718,908.1454721609481,0,3860.2733096987718,990.7514454538311,0.05908693858587911
1057.5192631769396,2771.709676722295,1285.9388396626186,1,4057.648516384914,1374.7750421300216,0.05
282.06137398714395,5615.438634601294,1390.5725407846815,1,7006.011175385976,366.67978618328715,0.10852853585233214
1171.7514547831902,3431.711572821021,694.5369557164752,1,4126.248528537496,1523.2768912181473,0.05
254.02609236127876,7009.609279961924,567.2293471486586,0,7009.609279961924,317.5326154515984,0.13680941584523043
314.6692433153719,4697.495207424754,1450.5434634677313,0,4697.495207424754,393.33655414421486,0.10897108934283638
484.02946115707914,6148.603450289109,700.8386102076086,1,6849.442060496717,629.2382995042029,0.08733314025663028
706.7944219228375,3608.992815828841,428.71881629304323,1,4037.711632121884,918.8327484996888,0.05365931754886968
281.91241407309826,7479.68530185507,341.8699391791788,0,7479.68530185507,352.3905175913728,0.13502054839285854
235.6660289531918,4180.179488169256,1319.6280505150862,1,5499.807538684342,306.3658376391494,0.10616802317681537
931.6786581196112,2799.5445104300798,739.3647250455655,0,2799.5445104300798,1164.598322649514,0.05
530.8008165933602,5014.008291591932,1397.9398053169955,0,5014.008291591932,663.5010207417002,0.08845376285544
329.3502472813856,4445.039487973287,1381.9324175283055,1,5826.971905501592,428.15532146580125,0.09571891941441027
260.9626979518371,3170.75586365826,551.6998975087437,0,3170.75586365826,326.20337243979634,0.09971646201537691
454.79137650931807,7099.535529197114,1464.6116304040402,1,8564.147159601154,591.2287894621135,0.09806728554813403
719.8429447392181,3458.1518080479277,1017.4623423995804,1,4475.614150447508,935.7958281609835,0.056776835292922566
385.3944049604422,5720.729866818308,475.093511918894,0,5720.729866818308,481.74300620055277,0.10871537687408005
485.5055207022618,5138.234932677016,1193.164883406083,1,6331.3998160831,631.1571769129404,0.0842754265722802
1142.8041557793445,4377.396386718139,539.5398695423008,0,4377.396386718139,1428.5051947241805,0.05
205.65461955135783,6126.700185767348,1113.936679534157,1,7240.636865301505,267.3510054167652,0.12179153514877812
947.7275472325144,5454.469779844431,1437.892743098783,1,6892.362522943215,1232.0458114022688,0.06256160322708362
357.67336871993786,7957.827337215223,1319.3893463398722,1,9277.216683555096,464.97537933591923,0.11016956770544815
1091.9847429314998,3556.237519693186,637.288762427222,0,3556.237519693186,1364.9809286643747,0.05
471.06720459502964,2799.217694818451,487.0349066487196,0,2799.217694818451,588.8340057437871,0.0678646623461002
1147.884385809586,4984.383643307687,476.6730806994371,0,4984.383643307687,1434.8554822619826,0.054037779378368296
297.8114817639051,5438.918056848807,1470.266899329929,1,6909.184956178737,387.15492629307664,0.10594455124205861
803.7484860895156,5099.253041728036,1498.8024074409382,0,5099.253041728036,1004.6856076118945,0.07076120929507791
538.2588059765046,7218.28162636886,757.5009345153926,1,7975.782560884252,699.736447769456,0.08905896850320837
1098.3872595678627,6274.026766853549,447.3172760492492,0,6274.026766853549,1372.9840744598282,0.06611803823433388
580.5368750184498,6711.981341637984,412.03897922242095,1,7124.020320860405,754.6979375239847,0.082002460390113
448.6288814830194,2934.0086820664415,503.38892330251315,1,3437.397605368955,583.2175459279252,0.0644911680558754
992.3837474582356,6593.473401923894,1483.8878568531138,0,6593.473401923894,1240.4796843227946,0.07280588644305601
688.8081915832222,7405.2760905392915,404.68680925218695,1,7809.962899791479,895.4506490581889,0.07905075737464311
284.6301565464471,2148.567571542228,979.7958870872282,0,2148.567571542228,355.78769568305887,0.0784692711799181
586.4455268520735,4256.678667019201,1214.830554345594,1,5471.509221364795,762.3791849076956,0.07179372378559629
989.0062611248997,3042.9427492622344,998.4500662390999,1,4041.3928155013346,1285.7081394623697,0.05
255.65327568264212,2212.1132265622928,601.1525213593806,1,2813.265747921673,332.34925838743476,0.0779354578230961
526.1918806222625,5122.045965831312,451.84181767974155,1,5573.887783511053,684.0494448089413,0.07651600924866797
261.1513537373989,2208.3882930276313,817.9502912803231,1,3026.3385843079545,339.4967598586186,0.07986456897321827
1038.680097391395,2958.1809396371527,383.5317190283934,0,2958.1809396371527,1298.3501217392438,0.05
362.02109266324226,6199.979220117664,644.8943792353334,0,6199.979220117664,452.5263658290528,0.11516473758214009
810.1171573755856,4759.582241223842,504.4821463411584,0,4759.582241223842,1012.646446719482,0.06736252338599218
620.963382303752,7300.560864464672,407.1203696195845,0,7300.560864464672,776.20422787969,0.098240730496556
1143.8293061419226,7072.028401176877,1143.6478619565273,0,7072.028401176877,1429.7866326774033,0.06961939695520787
1033.8185750654618,7474.650245466631,944.5684400805001,0,7474.650245466631,1292.2732188318273,0.0765549583974664
731.1549315080221,7431.979530337999,1159.744204409525,1,8591.723734747524,950.5014109604288,0.08038404229332241
1046.8242442773783,4614.561364993023,1449.8539520220374,0,4614.561364993023,1308.5303053467228,0.054699873704435575
933.8107582458979,2177.359703749913,735.9080271398448,1,2913.267730889758,1213.9539857196673,0.05
473.8836452909379,4437.431382333898,827.497208848048,1,5264.928591181946,616.0487388782193,0.07829263827814348
609.0329676818592,5151.172448139587,892.4656227224378,0,5151.172448139587,761.291209602324,0.0835281503395126
1138.3789187943485,6224.147994458962,890.7608038301723,0,6224.147994458962,1422.9736484929356,0.06418629144405574
536.9797263266155,6983.332917988253,1089.1296417239373,1,8072.46255971219,698.0736442246001,0.08960003005784707
891.1852859448426,7278.065837042795,1419.5125092283429,1,8697.578346271137,1158.5408717282953,0.07346688703040727
1143.6372727129726,3018.266055776254,445.28313308554726,1,3463.549188861801,1486.7284545268644,0.05
250.5151537877303,2665.392718325165,1156.7600267906544,0,2665.392718325165,313.14394223466286,0.09376985507141165
989.779420479491,4936.420693287584,1499.123466308288,0,4936.420693287584,1237.2242755993639,0.060132694324731076
645.5706708328,7354.506888811926,1366.43273757424,1,8720.939626386165,839.24187208264,0.08559466858655114
422.9483144573119,2035.1491974933488,1145.006446024845,1,3180.1556435181938,549.8328087945055,0.06379419682250587
538.5180969060013,6065.559768353093,690.8222557568498,1,6756.382024109943,700.0735259778018,0.08282995046569121
798.3811401615468,3264.760050128364,942.732394227264,1,4207.492444355628,1037.8954822100109,0.05069452374404053
998.6941833412197,7870.879437810354,971.6222629294743,1,8842.501700739827,1298.3024383435857,0.06984980164112174
1037.0658965804937,5402.143328741782,930.0500951645059,0,5402.143328741782,1296.3323707256172,0.06204954003417234
472.2213371258048,6887.518789383863,1044.4979128620757,1,7932.016702245939,613.8877382635462,0.09376639621236002
502.74090552922286,6556.397304250782,1175.7490780011258,0,6556.397304250782,628.4261319115286,0.10289301862505364
882.0336217152574,5964.406864921332,948.2418363212922,1,6912.648701242624,1146.6437082298346,0.06532779913736891
1085.0109364764312,7132.713096500588,805.0181765855976,1,7937.731273086186,1410.5142174193606,0.06278101771049363
847.097514598606,4386.038228961996,528.5949118469408,1,4914.633140808936,1101.226768978188,0.05422825157004992
214.76307704515156,3704.4447740795595,1461.5397276328054,0,3704.4447740795595,268.45384630643946,0.11548785980322368
714.2269008383115,6524.116849355629,1086.28206960085,1,7610.398918956479,928.494971089805,0.07673531960268955
568.3351423122297,3678.0263040872596,656.2036599409699,1,4334.22996402823,738.8356850058985,0.0643177750937434
422.2796601611896,6498.772170297158,732.9700280607942,1,7231.742198357952,548.9635582095465,0.09449399650221631
702.2194490252784,4242.333520169472,1334.7214585281208,0,4242.333520169472,877.7743112815981,0.06859557265834457
867.3957600186734,7229.629894167676,756.9606018828184,1,7986.590496050494,1127.6144880242755,0.07130317992472268
834.5867615348092,4735.8478239597425,982.6982650063562,1,5718.546088966099,1084.962789995252,0.060360916687813126
993.5576624301883,5724.63491964944,786.8711585822383,0,5724.63491964944,1241.9470780377353,0.0665009556120531
255.9312346194829,5141.809169468424,1258.9209719222306,1,6400.730141390655,332.71060500532775,0.10878842259505986
219.9400844084686,2531.9506280989417,771.4828559824821,0,2531.9506280989417,274.92510551058575,0.09729768573486983
332.15485253767145,6168.816609283969,1054.2070554243005,1,7223.023664708269,431.8013082989729,0.10349762372865523
1080.24696398142,3444.6571217645624,559.0669446243811,1,4003.7240663889434,1404.3210531758461,0.05
1024.2711709854937,2301.712062203822,614.0345342540292,1,2915.746596457851,1331.5525222811418,0.05
942.423661683629,2338.8407159729077,773.4562347309165,0,2338.8407159729077,1178.0295771045362,0.05
271.31526235291386,2812.2535957817713,448.6186943962409,1,3260.872290178012,352.709841058788,0.08122544132907353
595.8008450503755,2478.9141977141135,1440.0851363062309,1,3918.9993340203446,774.5410985654883,0.058853363120381356
885.1711638344769,4710.996251745364,438.7110080107758,1,5149.70725975614,1150.72251298482,0.054329728886933916
487.6234914282126,5636.994418749611,1334.6178754048947,1,6971.612294154505,633.9105388566765,0.08771833535458033
439.1345751956472,2074.038336776822,938.4642888969007,1,3012.5026256737224,570.8749477543414,0.06040475662232909
609.1761277511175,7475.364155966995,529.2311416329462,1,8004.595297599941,791.9289660764528,0.08455885105158362
734.6088682350879,7825.513970435527,530.9551455665131,0,7825.513970435527,918.2610852938599,0.09382439438748548
329.9084741077738,4897.440760097826,525.9147237671449,0,4897.440760097826,412.3855926347173,0.10871845486835807
1069.9469974132699,4617.130062501861,391.4595774685906,0,4617.130062501861,1337.4337467665873,0.05376428436793137
876.1926849670248,2501.725771068008,1312.8728251143248,1,3814.5985961823326,1139.0504904571324,0.05
1185.3529143741382,7362.870680812413,488.3534309519264,0,7362.870680812413,1481.6911429676727,0.06982488712049872
1045.9997037279413,2263.5659616129874,581.6157894263283,0,2263.5659616129874,1307.4996296599265,0.05
623.2061999715586,7591.6151934406735,368.5046083804658,0,7591.6151934406735,779.0077499644483,0.09983193089751134
952.1327792351036,7962.703775788156,1079.2997062811871,1,9042.003482069344,1237.7726130056346,0.07245145648542284
699.6810190835162,3193.275308395774,559.6837387252357,0,3193.275308395774,874.6012738543952,0.05622647965366536
219.97851869246458,7679.162387841783,1340.1743286492876,1,9019.33671649107,285.972074300204,0.12761179959430116
246.586381821325,7599.385240189481,584.5144681588113,1,8183.899708348292,320.5622963677225,0.11953992517801897
1126.0113267078355,3293.501874265895,1042.8034745070277,1,4336.305348772923,1463.8147247201862,0.05
605.8665075216323,3219.1533254337796,732.4588561718706,1,3951.61218160565,787.6264597781221,0.05854107013374489
666.590298462939,5073.3386817863275,1138.8088050712256,0,5073.3386817863275,833.2378730786738,0.07883416613393676
552.4567343523778,7644.183549232242,888.7854049789594,1,8532.968954211201,718.1937546580912,0.09061537474663633
286.0359063450446,3746.856810107927,929.7635350754119,0,3746.856810107927,357.5448829313058,0.10309216410863258
985.7140852244898,2003.011939619229,584.1291598261139,1,2587.1410994453427,1281.4283107918368,0.05
644.1423137821259,6757.8948912933,841.5386559822342,1,7599.433547275535,837.3850079167637,0.08053259052306876
316.3295792171437,2442.2350392204276,623.3184070137895,0,2442.2350392204276,395.4119740214296,0.07946990390679506
805.4433803241322,2482.64036979789,411.82088920770605,1,2894.461259005596,1047.076394421372,0.05
515.145024804074,3103.5908893705882,1167.9376284397044,1,4271.528517810293,669.6885322452962,0.06741697356944441
916.588664063335,5724.382636308275,933.0950191490067,0,5724.382636308275,1145.7358300791689,0.07006483606596549
1146.7828012784694,3192.0329926493805,553.0890519872083,1,3745.1220446365887,1490.8176416620101,0.05
1140.6032338895054,3687.568601431827,926.2070601473494,0,3687.568601431827,1425.7540423618818,0.05
765.8360310906268,5238.837409923999,393.4525720988899,0,5238.837409923999,957.2950388632835,0.07409848723555973
250.30552505621844,4305.545725033666,1040.170452126395,0,4305.545725033666,312.88190632027306,0.1153624658610454
824.5095640243762,7379.106570854175,425.8361106214826,0,7379.106570854175,1030.6369550304703,0.08604591730059467
301.23793159250204,6961.2182545118685,308.6617944517509,0,6961.2182545118685,376.54741449062755,0.12873590386104755
791.485700385115,4170.823593756883,478.08298198557907,1,4648.906575742462,1028.9314105006495,0.054681630312591475
359.9640392200332,5827.884640785254,1398.7289342854872,1,7226.613575070742,467.9532509860432,0.10048084890048245
411.4798023391363,2922.3572937489544,1465.35300597272,0,2922.3572937489544,514.3497529239204,0.07576178902416399
843.1782450080898,7384.218331184504,1434.4570626001132,0,7384.218331184504,1053.9728062601123,0.08507891066080629
1125.8062849325936,7631.25595586129,1043.582644633048,1,8674.838600494339,1463.5481704123717,0.06470037488851435
730.9058706498222,5123.8825016352475,1109.8901956113923,0,5123.8825016352475,913.6323383122777,0.07518489542181198
492.57233599219336,5908.469539384274,1450.124905720602,0,5908.469539384274,615.7154199902417,0.09914032858399154
532.113458441331,2340.1622589288136,479.1177497706294,1,2819.280008699443,691.7474959737303,0.05089081156431442
1117.4726308299123,4304.24661776209,1064.2926662573955,1,5368.539284019485,1452.714420078886,0.05
434.7180318702002,5878.718568912842,1153.981524592893,1,7032.700093505735,565.1334414312603,0.09235406846473472
727.979228835741,7333.839871926861,845.5058636106703,0,7333.839871926861,909.9740360446763,0.09132855571968031
567.592788657633,4919.802190496918,887.5720566961427,1,5807.374247193061,737.870625254923,0.07522397424658187
988.3018681472831,5879.398065274992,1005.3920820933068,1,6884.7901473683,1284.792428591468,0.060972016256982675
733.7674256789919,3053.711722109535,522.6750138648767,1,3576.3867359744117,953.8976533826896,0.05
439.07021039366896,4673.065550489711,1253.8751547303127,1,5926.940705220024,570.7912735117696,0.08556684410967026
453.9968937708389,3770.062589820952,1186.974403807202,1,4957.036993628154,590.1959619020905,0.0776445261945115
938.4253246463536,4132.446255782239,938.0644063559786,1,5070.510662138217,1219.9529220402596,0.051611396090514176
1151.0690207047087,3484.909917758853,1465.6523933991016,1,4950.562311157955,1496.3897269161214,0.05
379.94555291858376,2563.5419915071016,447.6660135540446,0,2563.5419915071016,474.9319411482297,0.07348804010679943
865.7480021759902,3777.359634047364,1042.3741417969732,0,3777.359634047364,1082.1850027199878,0.05424858109651526
228.07065974380018,7487.97019595606,1293.660364592282,1,8781.630560548341,296.49185766694023,0.12520886021186448
634.3881775272566,5907.381450399396,1163.2406733254802,1,7070.6221237248765,824.7046307854337,0.07841125520104765
735.014519250946,5624.897569454599,1205.769866755259,0,5624.897569454599,918.7681490636826,0.07907807585897453
305.0351022278601,2454.4192803376645,1398.1328383364262,1,3852.5521186740907,396.54563289621814,0.08307820366724489
595.5921120866863,7235.526430428565,1198.489202037359,0,7235.526430428565,744.4901401083578,0.09970993780032775
766.7398324861649,3146.8230114164953,1281.4009481741543,1,4428.223959590649,996.7617822320144,0.054060815460427174
1056.3491302613397,7643.087341998047,1077.1330477642969,1,8720.220389762344,1373.2538693397416,0.06725194916267258
912.5237208098611,5569.6984700401645,462.16272924259886,1,6031.861199282764,1186.2808370528194,0.059034569379979536
448.62458325195337,5993.88962419951,479.67606653439793,1,6473.565690733908,583.2119582275394,0.08806449167196147
406.4838721286876,6204.7996383429145,851.4327679589157,0,6204.7996383429145,508.1048401608595,0.10997434499507454
682.3114831855016,5256.674720123761,1198.158203975125,1,6454.832924098886,887.0049281411522,0.07230899980083963
1180.6095259558842,4060.326507000107,1199.8974066409428,0,4060.326507000107,1475.7619074448553,0.05
701.792495213471,6369.449556495696,1357.9461393839372,1,7727.395695879633,912.3302437775124,0.0779582043989309
1080.4015526839116,2233.6992183462294,973.2336171672172,0,2233.6992183462294,1350.5019408548897,0.05
1048.6189320381543,4800.879887717369,1437.4725280284035,1,6238.352415745772,1363.2046116496006,0.05515160238094245
647.0336285219452,3313.6957452152333,899.2964909954144,0,3313.6957452152333,808.7920356524314,0.061300916151360955
1036.393188394836,7636.573637597154,1019.7657792641719,1,8656.339416861325,1347.3111449132869,0.0676863194366126
475.4709208351646,7058.061316913289,1342.2112427977586,1,8400.272559711048,618.112197085714,0.09566559007684605
454.07049693150816,5124.359458590654,1450.780529936194,0,5124.359458590654,567.5881211643853,0.09640709789138477
514.644517909808,6037.549029801788,671.3942099898713,0,6037.549029801788,643.30564738726,0.09814403694253283
438.30481771015684,3224.7986476865362,1441.6654159282427,0,3224.7986476865362,547.881022137696,0.07732980899879471
433.2904060679225,4315.400594952805,1048.6918236417969,0,4315.400594952805,541.6130075849031,0.09081722036367414
749.7223678291745,2806.83216641595,1492.6436009665465,0,2806.83216641595,937.152959786468,0.05
504.82304429021855,5456.230702258745,421.6176916511813,0,5456.230702258745,631.0288053627731,0.09447308275237778
833.2922985315303,6740.1515716082895,373.5722012158004,1,7113.72377282409,1083.2799880909895,0.06849648100780584
675.1235184964793,7595.772113285367,856.0982387174637,0,7595.772113285367,843.9043981205991,0.09627019611055877
504.51744190242357,2652.8013559586316,500.6552635345564,0,2652.8013559586316,630.6468023780294,0.06246272310251432
812.1344407760863,6817.435881017,1313.5197526759835,1,8130.955633692984,1055.7747730089122,0.07441606608190716
699.8483983137885,4032.6408130547698,964.7812582375278,0,4032.6408130547698,874.8104978922356,0.06650409441760285
330.46651222506677,6716.377205426608,1316.4309555894238,0,6716.377205426608,413.08314028133344,0.12290946087483695
1080.8972605815752,6954.99480692728,330.4746886934927,0,6954.99480692728,1351.121575726969,0.07138578711191644
794.4942752893993,3085.890851416471,308.96876893134436,0,3085.890851416471,993.1178441117492,0.05
449.4469567299238,5531.802999806763,796.7257311214822,0,5531.802999806763,561.8086959124047,0.1002952747702587
796.9968947574625,3487.321020990933,722.8335370557229,1,4210.154558046655,1036.0959631847013,0.05078149180275976
1192.5607061318465,3985.8018071351253,1363.9771369799273,0,3985.8018071351253,1490.700882664808,0.05
658.7333718249397,4081.543685914918,1227.758824759514,0,4081.543685914918,823.4167147811746,0.0697143596049183
1079.5073694629157,4650.430896174492,1424.7370574336753,0,4650.430896174492,1349.3842118286445,0.05368919995143423
696.266189419486,6385.501143469303,420.5215818359881,1,6806.022725305292,905.1460462453317,0.07352577174618885
312.8569121442977,3172.8710280267705,643.4137267477375,1,3816.284754774508,406.71398578758703,0.08177881618960896
681.1502222310198,2707.241956464528,333.0388644584642,1,3040.280820922992,885.4952889003258,0.05
985.718161687313,5648.462008897028,531.9942973539512,0,5648.462008897028,1232.1477021091412,0.06625909476490363
219.172440147484,5445.042522009049,312.248214778416,1,5757.290736787465,284.9241721917292,0.11064992435222963
826.2704405523085,3138.2279540167765,401.86020315583096,0,3138.2279540167765,1032.8380506903857,0.05
262.99808333839485,6866.425388484511,437.9169017137582,0,6866.425388484511,328.74760417299353,0.1342873091571082
230.0958621312758,7545.730958688245,439.5754914673105,1,7985.3064501555555,299.12462077065857,0.12124210518194921
649.1965032304317,5421.845002993929,853.581903493595,1,6275.426906487523,843.9554541995612,0.07311047113810237
906.9649145443085,5522.8495873787615,1345.6026261214724,0,5522.8495873787615,1133.7061431803857,0.06894601282402314
704.6780753099479,7987.161060888084,975.867481500965,1,8963.02854238905,916.0814979029323,0.08334202670491023
716.3169398925179,3217.339639715779,849.0985202807835,0,3217.339639715779,895.3961748656474,0.0555233035363226
438.341600041449,3540.068034434069,469.14382820962703,0,3540.068034434069,547.9270000518112,0.0814717194771018
809.3632266008252,6689.103344992633,889.0613284684606,0,6689.103344992633,1011.7040332510315,0.08249891173285497
688.6284605004034,4029.4736188102697,790.4862955422373,0,4029.4736188102697,860.7855756255043,0.06718362867146442
327.56510882894145,3731.3779588624193,1368.5956998013976,1,5099.973658663817,425.8346414776239,0.09091509709197942
930.2884970501581,2359.673390142342,1190.5340742685144,0,2359.673390142342,1162.8606213126975,0.05
860.9665330413635,2227.742963005061,315.20914188155876,1,2542.95210488662,1119.2564929537725,0.05
295.7251348855061,3351.6893551461408,950.9622852311021,0,3351.6893551461408,369.65641860688265,0.09659883241179436
841.3380420323041,5376.213575525355,1199.1657631246055,0,5376.213575525355,1051.6725525403801,0.07107924602971001
1149.9862553009866,2044.060139826145,677.9609498640095,0,2044.060139826145,1437.4828191262332,0.05
822.2130803042871,6833.499929275764,1231.338781125885,1,8064.838710401649,1068.8770043955733,0.07365362706792705
1188.3913298056218,5905.042871785992,1262.5554749871585,0,5905.042871785992,1485.4891622570271,0.05996934692828105
960.2648423812437,3830.064940776165,1458.0395920618485,0,3830.064940776165,1200.3310529765547,0.050307930166828226
890.5579090030262,3761.6738406526283,1278.5584836321714,0,3761.6738406526283,1113.1973862537827,0.05282463790177255
379.44003640212327,2214.694404457886,585.6084631957858,0,2214.694404457886,474.3000455026541,0.06707242130524584
285.87650047901775,4441.693432923698,335.72887583050453,1,4777.422308754203,371.6394506227231,0.09357401219105475
